id,farm_id,location_id,metric_code,value,status,quality_score,recorded_at,created_at
3880,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,35.4300,normal,1.00,2025-05-15 00:00:00+00,2025-08-09 07:02:02.956467+00
3881,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,35.1500,normal,1.00,2025-05-16 00:00:00+00,2025-08-09 07:02:02.956467+00
3882,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,37.0800,normal,1.00,2025-05-17 00:00:00+00,2025-08-09 07:02:02.956467+00
3883,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,36.6000,normal,1.00,2025-05-18 00:00:00+00,2025-08-09 07:02:02.956467+00
3884,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,36.3500,normal,1.00,2025-05-19 00:00:00+00,2025-08-09 07:02:02.956467+00
3885,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,34.8300,normal,1.00,2025-05-20 00:00:00+00,2025-08-09 07:02:02.956467+00
3886,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,34.1000,normal,1.00,2025-05-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3887,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,36.0500,normal,1.00,2025-05-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3888,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,35.8500,normal,1.00,2025-05-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3889,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,35.6000,normal,1.00,2025-05-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3890,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,36.8300,normal,1.00,2025-05-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3891,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,33.7300,normal,1.00,2025-05-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3892,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,33.4500,normal,1.00,2025-05-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3893,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.1000,normal,1.00,2025-05-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3894,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,30.9300,normal,1.00,2025-05-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3895,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.0000,normal,1.00,2025-05-30 00:00:00+00,2025-08-09 07:02:02.956467+00
3896,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.0000,normal,1.00,2025-05-31 00:00:00+00,2025-08-09 07:02:02.956467+00
3897,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.0000,normal,1.00,2025-06-01 00:00:00+00,2025-08-09 07:02:02.956467+00
3898,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.6000,normal,1.00,2025-06-02 00:00:00+00,2025-08-09 07:02:02.956467+00
3899,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.3000,normal,1.00,2025-06-03 00:00:00+00,2025-08-09 07:02:02.956467+00
3900,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.2000,normal,1.00,2025-06-04 00:00:00+00,2025-08-09 07:02:02.956467+00
3901,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.5300,normal,1.00,2025-06-05 00:00:00+00,2025-08-09 07:02:02.956467+00
3902,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.1800,normal,1.00,2025-06-06 00:00:00+00,2025-08-09 07:02:02.956467+00
3903,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,28.8300,normal,1.00,2025-06-07 00:00:00+00,2025-08-09 07:02:02.956467+00
3904,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,27.0000,normal,1.00,2025-06-08 00:00:00+00,2025-08-09 07:02:02.956467+00
3905,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,30.1800,normal,1.00,2025-06-09 00:00:00+00,2025-08-09 07:02:02.956467+00
3906,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.4500,normal,1.00,2025-06-10 00:00:00+00,2025-08-09 07:02:02.956467+00
3907,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,28.9800,normal,1.00,2025-06-11 00:00:00+00,2025-08-09 07:02:02.956467+00
3908,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,30.5000,normal,1.00,2025-06-12 00:00:00+00,2025-08-09 07:02:02.956467+00
3909,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,33.0800,normal,1.00,2025-06-13 00:00:00+00,2025-08-09 07:02:02.956467+00
3910,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,37.8000,normal,1.00,2025-06-14 00:00:00+00,2025-08-09 07:02:02.956467+00
3911,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,37.9000,normal,1.00,2025-06-15 00:00:00+00,2025-08-09 07:02:02.956467+00
3912,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,32.5000,normal,1.00,2025-06-16 00:00:00+00,2025-08-09 07:02:02.956467+00
3913,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.9800,normal,1.00,2025-06-17 00:00:00+00,2025-08-09 07:02:02.956467+00
3914,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.2500,normal,1.00,2025-06-18 00:00:00+00,2025-08-09 07:02:02.956467+00
3915,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.0500,normal,1.00,2025-06-19 00:00:00+00,2025-08-09 07:02:02.956467+00
3916,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,31.8000,normal,1.00,2025-06-20 00:00:00+00,2025-08-09 07:02:02.956467+00
3917,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,34.3800,normal,1.00,2025-06-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3918,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,30.4000,normal,1.00,2025-06-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3919,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,26.9500,normal,1.00,2025-06-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3920,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,28.9500,normal,1.00,2025-06-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3921,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.9800,normal,1.00,2025-06-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3922,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,27.0700,normal,1.00,2025-06-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3923,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.5000,normal,1.00,2025-06-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3924,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,29.9000,normal,1.00,2025-06-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3925,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_temp,27.8000,normal,1.00,2025-06-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3926,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.2500,normal,1.00,2025-04-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3927,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,51.7500,normal,1.00,2025-04-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3928,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,58.0000,normal,1.00,2025-04-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3929,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,51.5000,normal,1.00,2025-04-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3930,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,51.5000,normal,1.00,2025-04-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3931,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,49.5000,normal,1.00,2025-04-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3932,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,49.2500,normal,1.00,2025-04-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3933,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.2500,normal,1.00,2025-04-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3934,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,57.2000,normal,1.00,2025-04-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3935,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,55.5000,normal,1.00,2025-04-30 00:00:00+00,2025-08-09 07:02:02.956467+00
3936,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,51.0000,normal,1.00,2025-05-01 00:00:00+00,2025-08-09 07:02:02.956467+00
3937,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,65.0000,normal,1.00,2025-05-02 00:00:00+00,2025-08-09 07:02:02.956467+00
3938,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,56.2500,normal,1.00,2025-05-03 00:00:00+00,2025-08-09 07:02:02.956467+00
3939,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,58.5000,normal,1.00,2025-05-04 00:00:00+00,2025-08-09 07:02:02.956467+00
3940,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,62.2500,normal,1.00,2025-05-05 00:00:00+00,2025-08-09 07:02:02.956467+00
3941,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,65.0000,normal,1.00,2025-05-06 00:00:00+00,2025-08-09 07:02:02.956467+00
3942,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,58.7500,normal,1.00,2025-05-07 00:00:00+00,2025-08-09 07:02:02.956467+00
3943,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,66.5000,normal,1.00,2025-05-08 00:00:00+00,2025-08-09 07:02:02.956467+00
3944,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,63.0000,normal,1.00,2025-05-09 00:00:00+00,2025-08-09 07:02:02.956467+00
3945,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,56.0000,normal,1.00,2025-05-10 00:00:00+00,2025-08-09 07:02:02.956467+00
3946,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,69.5000,normal,1.00,2025-05-12 00:00:00+00,2025-08-09 07:02:02.956467+00
3947,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,67.5000,normal,1.00,2025-05-13 00:00:00+00,2025-08-09 07:02:02.956467+00
3948,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,57.0000,normal,1.00,2025-05-14 00:00:00+00,2025-08-09 07:02:02.956467+00
3949,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,55.7500,normal,1.00,2025-05-15 00:00:00+00,2025-08-09 07:02:02.956467+00
3950,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,55.7500,normal,1.00,2025-05-16 00:00:00+00,2025-08-09 07:02:02.956467+00
3951,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.2500,normal,1.00,2025-05-17 00:00:00+00,2025-08-09 07:02:02.956467+00
3952,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.2500,normal,1.00,2025-05-18 00:00:00+00,2025-08-09 07:02:02.956467+00
3953,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.0000,normal,1.00,2025-05-19 00:00:00+00,2025-08-09 07:02:02.956467+00
3954,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,5.7500,normal,1.00,2025-05-20 00:00:00+00,2025-08-09 07:02:02.956467+00
3955,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,58.7500,normal,1.00,2025-05-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3956,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,55.2500,normal,1.00,2025-05-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3957,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,5.3000,normal,1.00,2025-05-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3958,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,56.5000,normal,1.00,2025-05-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3959,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.0000,normal,1.00,2025-05-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3960,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,62.2500,normal,1.00,2025-05-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3961,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,62.5000,normal,1.00,2025-05-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3962,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,73.0000,normal,1.00,2025-05-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3963,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,74.7500,normal,1.00,2025-05-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3964,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,75.0000,normal,1.00,2025-05-30 00:00:00+00,2025-08-09 07:02:02.956467+00
3965,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,75.0000,normal,1.00,2025-05-31 00:00:00+00,2025-08-09 07:02:02.956467+00
3966,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,72.0000,normal,1.00,2025-06-01 00:00:00+00,2025-08-09 07:02:02.956467+00
3967,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,67.2500,normal,1.00,2025-06-02 00:00:00+00,2025-08-09 07:02:02.956467+00
3968,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,70.2500,normal,1.00,2025-06-03 00:00:00+00,2025-08-09 07:02:02.956467+00
3969,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,70.5000,normal,1.00,2025-06-04 00:00:00+00,2025-08-09 07:02:02.956467+00
3970,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,74.0000,normal,1.00,2025-06-05 00:00:00+00,2025-08-09 07:02:02.956467+00
3971,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,79.2500,normal,1.00,2025-06-06 00:00:00+00,2025-08-09 07:02:02.956467+00
3972,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,80.0000,normal,1.00,2025-06-07 00:00:00+00,2025-08-09 07:02:02.956467+00
3973,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,86.2500,normal,1.00,2025-06-08 00:00:00+00,2025-08-09 07:02:02.956467+00
3974,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,76.0000,normal,1.00,2025-06-09 00:00:00+00,2025-08-09 07:02:02.956467+00
3975,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,79.7500,normal,1.00,2025-06-10 00:00:00+00,2025-08-09 07:02:02.956467+00
3976,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,80.0000,normal,1.00,2025-06-11 00:00:00+00,2025-08-09 07:02:02.956467+00
3977,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,76.7500,normal,1.00,2025-06-12 00:00:00+00,2025-08-09 07:02:02.956467+00
3978,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,67.2500,normal,1.00,2025-06-13 00:00:00+00,2025-08-09 07:02:02.956467+00
3979,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,55.0000,normal,1.00,2025-06-14 00:00:00+00,2025-08-09 07:02:02.956467+00
3980,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,54.5000,normal,1.00,2025-06-15 00:00:00+00,2025-08-09 07:02:02.956467+00
3981,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,68.0000,normal,1.00,2025-06-16 00:00:00+00,2025-08-09 07:02:02.956467+00
3982,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,68.0000,normal,1.00,2025-06-17 00:00:00+00,2025-08-09 07:02:02.956467+00
3983,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,78.0000,normal,1.00,2025-06-18 00:00:00+00,2025-08-09 07:02:02.956467+00
3984,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,76.0000,normal,1.00,2025-06-19 00:00:00+00,2025-08-09 07:02:02.956467+00
3985,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,71.0000,normal,1.00,2025-06-20 00:00:00+00,2025-08-09 07:02:02.956467+00
3986,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,62.0000,normal,1.00,2025-06-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3987,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,75.0000,normal,1.00,2025-06-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3988,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,86.0000,normal,1.00,2025-06-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3989,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,73.5000,normal,1.00,2025-06-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3990,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,68.5000,normal,1.00,2025-06-25 00:00:00+00,2025-08-09 07:02:02.956467+00
3991,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,81.6700,normal,1.00,2025-06-26 00:00:00+00,2025-08-09 07:02:02.956467+00
3992,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,69.2500,normal,1.00,2025-06-27 00:00:00+00,2025-08-09 07:02:02.956467+00
3993,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,66.7500,normal,1.00,2025-06-28 00:00:00+00,2025-08-09 07:02:02.956467+00
3994,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,sys_gh_rh,80.0000,normal,1.00,2025-06-29 00:00:00+00,2025-08-09 07:02:02.956467+00
3995,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1503,normal,1.00,2025-04-21 00:00:00+00,2025-08-09 07:02:02.956467+00
3996,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1473,normal,1.00,2025-04-22 00:00:00+00,2025-08-09 07:02:02.956467+00
3997,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1488,normal,1.00,2025-04-23 00:00:00+00,2025-08-09 07:02:02.956467+00
3998,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1580,normal,1.00,2025-04-24 00:00:00+00,2025-08-09 07:02:02.956467+00
3999,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1550,normal,1.00,2025-04-25 00:00:00+00,2025-08-09 07:02:02.956467+00
4000,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-04-26 00:00:00+00,2025-08-09 07:02:02.956467+00
4001,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1525,normal,1.00,2025-04-27 00:00:00+00,2025-08-09 07:02:02.956467+00
4002,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-04-28 00:00:00+00,2025-08-09 07:02:02.956467+00
4003,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1525,normal,1.00,2025-04-29 00:00:00+00,2025-08-09 07:02:02.956467+00
4004,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1505,normal,1.00,2025-04-30 00:00:00+00,2025-08-09 07:02:02.956467+00
4005,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1475,normal,1.00,2025-05-01 00:00:00+00,2025-08-09 07:02:02.956467+00
4006,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1535,normal,1.00,2025-05-02 00:00:00+00,2025-08-09 07:02:02.956467+00
4007,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1568,normal,1.00,2025-05-03 00:00:00+00,2025-08-09 07:02:02.956467+00
4008,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1498,normal,1.00,2025-05-04 00:00:00+00,2025-08-09 07:02:02.956467+00
4009,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1538,normal,1.00,2025-05-05 00:00:00+00,2025-08-09 07:02:02.956467+00
4010,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1535,normal,1.00,2025-05-06 00:00:00+00,2025-08-09 07:02:02.956467+00
4011,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1563,normal,1.00,2025-05-07 00:00:00+00,2025-08-09 07:02:02.956467+00
4012,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1478,normal,1.00,2025-05-08 00:00:00+00,2025-08-09 07:02:02.956467+00
4013,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1585,normal,1.00,2025-05-09 00:00:00+00,2025-08-09 07:02:02.956467+00
4014,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1563,normal,1.00,2025-05-10 00:00:00+00,2025-08-09 07:02:02.956467+00
4015,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-05-12 00:00:00+00,2025-08-09 07:02:02.956467+00
4016,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-05-13 00:00:00+00,2025-08-09 07:02:02.956467+00
4017,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1480,normal,1.00,2025-05-14 00:00:00+00,2025-08-09 07:02:02.956467+00
4018,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-05-15 00:00:00+00,2025-08-09 07:02:02.956467+00
4019,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1500,normal,1.00,2025-05-16 00:00:00+00,2025-08-09 07:02:02.956467+00
4020,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1540,normal,1.00,2025-05-17 00:00:00+00,2025-08-09 07:02:02.956467+00
4021,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1450,normal,1.00,2025-05-18 00:00:00+00,2025-08-09 07:02:02.956467+00
4022,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1500,normal,1.00,2025-05-19 00:00:00+00,2025-08-09 07:02:02.956467+00
4023,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1575,normal,1.00,2025-05-20 00:00:00+00,2025-08-09 07:02:02.956467+00
4024,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-05-21 00:00:00+00,2025-08-09 07:02:02.956467+00
4025,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1530,normal,1.00,2025-05-22 00:00:00+00,2025-08-09 07:02:02.956467+00
4026,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1550,normal,1.00,2025-05-23 00:00:00+00,2025-08-09 07:02:02.956467+00
4027,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1550,normal,1.00,2025-05-24 00:00:00+00,2025-08-09 07:02:02.956467+00
4028,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1560,normal,1.00,2025-05-25 00:00:00+00,2025-08-09 07:02:02.956467+00
4029,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.0006,normal,1.00,2025-05-26 00:00:00+00,2025-08-09 07:02:02.956467+00
4030,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1505,normal,1.00,2025-05-27 00:00:00+00,2025-08-09 07:02:02.956467+00
4031,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1543,normal,1.00,2025-05-28 00:00:00+00,2025-08-09 07:02:02.956467+00
4032,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1540,normal,1.00,2025-05-29 00:00:00+00,2025-08-09 07:02:02.956467+00
4033,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1510,normal,1.00,2025-05-30 00:00:00+00,2025-08-09 07:02:02.956467+00
4034,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1490,normal,1.00,2025-05-31 00:00:00+00,2025-08-09 07:02:02.956467+00
4035,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1520,normal,1.00,2025-06-01 00:00:00+00,2025-08-09 07:02:02.956467+00
4036,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1564,normal,1.00,2025-06-02 00:00:00+00,2025-08-09 07:02:02.956467+00
4037,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1603,normal,1.00,2025-06-03 00:00:00+00,2025-08-09 07:02:02.956467+00
4038,5c5bc271-66b8-4b72-bb5f-66a5695222df,GH1,fwater_ec,0.1585,normal,1.00,2025-06-04 00:00:00+00,2025-08-09 07:02:02.956467+00
